country,help1m,help2m,help3m,help4m,help5m,help6m,help7m,voice1m,voice2m,voice3m,voice4m,voice5m
BRA,5,6,6,5,5,6,4,5,6,6,5,5
BRA,3,4,5,5,5,5,6,6,5,5,5,5
BRA,6,6,6,7,5,5,5,6,5,5,6,6
BRA,6,6,7,5,5,5,6,5,5,6,6,6
BRA,5,6,6,5,5,6,4,5,6,6,5,5
BRA,6,7,6,7,6,7,6,5,5,4,5,6
BRA,6,6,6,7,5,5,3,6,5,5,5,6
BRA,6,6,6,7,5,5,5,6,5,5,5,5
BRA,6,6,6,7,5,5,5,6,5,5,5,5
BRA,6,6,6,7,5,5,5,6,5,5,5,5
BRA,7,7,7,7,7,7,7,7,7,7,7,7
BRA,7,7,7,7,6,6,6,6,6,6,6,6
BRA,5,5,6,6,6,5,5,5,6,5,6,7
BRA,5,6,6,6,5,5,5,5,5,6,7,6
BRA,6,6,6,6,6,7,6,6,6,6,6,6
BRA,5,5,6,6,6,7,6,6,6,6,6,6
BRA,6,6,6,6,5,6,5,5,6,6,6,6
BRA,6,7,6,7,1,7,6,7,6,7,7,7
BRA,6,6,6,6,6,6,5,6,6,6,6,6
BRA,7,7,7,6,7,7,7,6,6,7,6,4
BRA,7,7,7,7,7,7,7,7,7,7,7,7
BRA,7,7,7,7,7,7,7,7,7,7,7,7
BRA,7,7,6,7,7,7,7,7,7,7,7,7
BRA,6,7,6,6,6,6,6,6,5,6,6,5
BRA,6,4,6,6,6,4,4,6,6,7,7,5
BRA,7,7,7,7,7,7,7,7,7,7,7,7
BRA,6,7,6,6,4,6,3,2,6,4,3,7
BRA,7,6,7,7,3,6,4,4,7,7,7,4
BRA,7,6,7,7,3,6,4,4,7,7,7,4
BRA,6,6,6,6,6,6,4,4,5,5,6,5
BRA,7,7,7,7,7,7,7,1,7,7,7,7
BRA,4,6,6,5,5,5,4,5,5,6,4,6
BRA,5,6,5,6,6,7,7,7,7,7,7,7
BRA,2,6,7,5,6,6,5,7,4,7,6,4
BRA,5,6,6,6,6,6,5,6,5,6,6,6
BRA,4,5,7,6,6,7,7,7,7,6,7,6
BRA,7,1,6,7,7,6,6,6,6,6,7,6
BRA,4,6,6,6,7,4,4,6,6,7,7,6
BRA,6,6,6,6,6,6,6,6,6,6,6,6
BRA,7,7,7,7,7,7,7,7,7,7,7,7
BRA,5,1,6,7,4,2,1,6,1,1,4,1
BRA,7,6,7,7,7,6,6,7,7,7,7,7
BRA,6,6,6,7,6,5,5,5,6,5,6,5
BRA,7,4,7,7,7,1,1,7,7,7,7,7
BRA,6,6,6,7,7,6,6,6,5,5,6,6
BRA,5,7,7,6,6,7,6,6,7,7,6,4
BRA,7,7,6,6,6,6,6,6,6,6,6,6
BRA,6,7,7,7,7,7,1,6,3,3,6,2
BRA,1,5,7,6,6,5,5,1,2,2,1,1
BRA,7,6,6,6,6,6,4,6,6,6,6,6
BRA,6,1,7,7,7,7,7,7,7,7,7,1
BRA,7,7,7,7,7,7,7,7,7,7,7,7
BRA,6,7,6,7,6,7,7,7,7,5,6,7
BRA,7,7,7,7,6,7,7,7,7,7,7,7
BRA,6,7,7,7,5,7,5,5,6,7,6,7
BRA,5,5,7,7,7,7,7,7,7,7,7,7
BRA,6,7,7,7,7,7,4,6,4,3,7,1
BRA,6,7,6,6,6,6,6,6,2,2,6,5
BRA,2,4,6,5,4,6,4,5,3,6,5,3
BRA,4,5,5,6,6,4,4,5,6,5,4,5
BRA,7,7,7,7,7,7,7,7,7,7,7,7
BRA,7,5,6,7,6,6,6,6,7,5,6,6
BRA,5,6,6,5,5,7,6,6,6,7,5,6
BRA,7,7,7,7,7,7,7,7,7,7,7,7
BRA,5,7,6,7,6,7,6,6,5,7,7,5
BRA,5,6,6,6,6,6,5,4,5,5,5,5
BRA,3,6,6,5,5,6,6,7,6,7,7,5
BRA,6,6,6,6,6,5,5,6,5,6,7,6
BRA,6,6,6,6,6,6,4,5,6,5,6,6
BRA,6,6,6,5,7,7,5,5,6,6,6,6
BRA,6,6,6,6,6,5,5,6,5,5,5,4
BRA,7,6,7,7,7,6,7,6,6,6,5,5
BRA,6,6,6,6,6,6,6,5,5,5,6,5
BRA,4,5,3,5,5,5,2,3,5,2,4,5
BRA,6,6,6,6,5,5,6,6,6,5,6,6
BRA,7,7,7,7,7,7,6,6,7,7,6,6
BRA,6,7,7,7,7,6,5,6,7,7,7,6
BRA,6,6,6,7,7,6,4,5,5,4,4,5
BRA,7,7,7,6,6,7,6,6,6,6,5,6
BRA,5,4,6,6,7,5,5,5,5,6,5,7
BRA,6,1,7,7,4,4,4,4,2,7,4,6
BRA,7,6,7,7,7,6,6,6,6,7,6,7
BRA,7,7,7,7,7,7,7,7,7,7,7,7
BRA,5,6,6,7,7,4,5,5,3,7,6,7
BRA,7,6,7,7,7,7,7,5,7,7,7,7
BRA,2,2,2,2,2,4,3,6,2,2,2,4
BRA,4,4,6,6,6,5,4,4,4,4,6,2
BRA,3,6,6,7,7,7,7,7,7,7,2,2
BRA,7,7,7,7,6,5,6,6,5,5,5,6
BRA,6,7,7,6,7,7,5,6,6,6,7,7
BRA,6,7,7,7,7,7,6,7,7,7,7,7
BRA,5,6,6,6,6,6,6,7,7,5,6,6
BRA,6,7,7,7,6,7,6,6,7,6,6,6
BRA,7,7,7,7,7,7,6,7,6,7,7,7
BRA,4,5,6,6,5,4,5,5,5,6,4,5
BRA,6,7,7,7,5,6,6,5,5,6,5,7
BRA,6,6,7,7,6,6,3,4,2,2,3,3
BRA,7,5,7,7,7,7,6,5,6,7,7,7
BRA,6,6,6,7,5,6,5,5,6,6,6,6
BRA,6,6,6,6,6,6,6,6,5,5,4,4
BRA,6,7,6,6,6,7,6,4,4,4,5,4
BRA,6,4,6,6,6,6,6,6,6,6,6,6
CAN,1,7,1,6,6,7,1,4,5,6,6,6
CAN,4,6,4,4,4,4,5,6,6,6,6,6
CAN,6,7,6,6,6,6,7,6,5,4,6,7
CAN,7,7,7,7,7,7,7,5,4,6,6,5
CAN,6,6,4,6,4,5,5,4,4,4,5,4
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,4,3,6,5,6,5,6,5,4,6,4,4
CAN,4,3,2,2,3,5,4,4,4,5,5,4
CAN,5,4,3,4,2,3,2,4,4,5,4,2
CAN,6,6,7,7,7,7,7,6,5,4,6,6
CAN,2,1,2,1,3,4,7,1,1,2,1,1
CAN,6,7,7,7,6,6,6,6,6,6,6,6
CAN,7,4,7,6,6,6,6,6,6,6,7,6
CAN,2,2,6,7,5,7,6,6,6,6,6,5
CAN,7,7,7,7,7,7,7,5,5,6,6,5
CAN,7,7,7,7,7,7,7,6,3,7,7,7
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,4,5,5,5,5,5,4,4,5,5,4,5
CAN,3,4,5,5,3,5,2,2,2,2,2,2
CAN,4,6,5,7,7,6,5,6,6,7,6,6
CAN,6,6,6,7,7,7,7,6,6,6,7,7
CAN,5,6,7,6,6,6,6,7,6,6,6,6
CAN,7,7,7,7,7,7,7,7,7,7,7,7
CAN,5,1,2,1,3,1,1,1,1,1,3,2
CAN,5,5,5,5,5,5,5,5,4,4,3,4
CAN,5,7,6,7,6,7,6,4,4,5,5,5
CAN,6,6,6,6,5,5,5,5,5,5,6,5
CAN,5,5,6,6,6,6,6,6,6,6,5,5
CAN,7,7,7,7,7,7,7,7,7,7,7,7
CAN,6,6,6,6,6,6,6,5,6,6,6,6
CAN,3,5,1,6,5,6,4,2,7,7,7,3
CAN,6,6,6,5,5,5,5,4,5,5,6,6
CAN,3,5,6,6,3,5,4,5,6,6,5,2
CAN,7,4,4,7,7,6,7,5,7,7,7,6
CAN,6,6,5,6,6,5,4,5,4,5,5,5
CAN,7,7,6,7,6,7,6,7,6,6,6,6
CAN,6,5,7,6,6,7,7,6,4,6,6,6
CAN,6,6,6,6,6,5,5,4,4,6,5,6
CAN,5,2,4,4,5,6,4,6,6,6,6,6
CAN,6,6,6,7,5,5,5,2,2,7,6,3
CAN,4,6,5,5,5,6,5,5,6,6,7,6
CAN,5,6,6,6,5,6,5,6,5,7,7,6
CAN,4,4,4,4,4,4,5,5,5,4,4,4
CAN,4,2,5,6,4,6,5,6,3,5,3,4
CAN,2,6,6,6,6,6,6,6,6,6,6,6
CAN,1,7,1,1,7,1,1,1,1,1,1,1
CAN,5,6,6,6,6,6,6,5,5,6,6,6
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,6,6,6,7,7,7,6,6,5,2,6,6
CAN,5,6,5,6,6,5,5,6,5,6,6,6
CAN,5,4,4,3,4,4,4,5,4,5,4,4
CAN,7,7,5,7,7,7,7,5,4,5,6,7
CAN,6,7,7,7,6,6,6,6,4,4,4,3
CAN,5,6,6,6,6,6,6,6,6,7,6,6
CAN,3,5,5,5,5,5,4,3,6,7,7,7
CAN,5,5,5,5,5,5,5,5,5,5,5,5
CAN,5,4,2,6,5,6,6,6,2,5,4,4
CAN,7,7,7,5,6,6,6,6,6,6,6,6
CAN,5,5,6,7,5,4,4,1,7,7,5,7
CAN,7,6,7,7,7,6,5,7,7,7,7,7
CAN,5,6,6,6,6,6,6,6,6,5,5,6
CAN,6,6,6,6,6,6,5,4,4,5,6,6
CAN,7,7,2,5,6,5,6,1,2,6,6,5
CAN,6,1,4,4,5,5,5,4,5,4,4,5
CAN,6,6,6,6,6,6,5,5,5,6,5,4
CAN,5,4,6,6,6,6,6,5,7,5,2,5
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,5,6,6,6,4,4,4,6,4,5,4,5
CAN,5,6,5,6,5,6,6,6,6,6,6,6
CAN,6,7,7,7,7,7,7,6,7,7,7,7
CAN,5,6,6,6,6,6,6,4,5,5,5,5
CAN,5,6,5,6,5,6,4,4,5,5,5,5
CAN,7,7,7,7,7,7,7,6,6,6,5,6
CAN,4,5,5,5,6,6,6,5,2,2,2,3
CAN,1,1,1,4,3,1,1,3,2,6,2,5
CAN,2,6,5,7,6,7,6,6,6,6,6,6
CAN,5,5,2,5,4,5,5,2,2,6,2,3
CAN,6,7,6,7,7,7,7,6,7,7,7,7
CAN,6,6,6,5,5,6,6,7,7,5,6,7
CAN,4,5,5,6,5,6,6,6,6,7,5,7
CAN,5,5,5,5,5,5,5,4,5,5,5,5
CAN,2,6,7,7,2,7,7,7,6,7,7,6
CAN,5,6,6,6,6,6,6,6,6,7,6,6
CAN,7,6,3,6,7,6,7,6,7,7,7,7
CAN,4,2,2,2,2,2,2,2,1,1,1,1
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,2,4,4,3,4,5,4,5,2,5,5,5
CAN,5,3,4,4,4,5,3,3,4,4,5,5
CAN,3,4,4,3,6,5,5,6,3,4,4,3
CAN,6,4,6,3,7,4,6,3,6,1,7,3
CAN,2,2,2,4,6,6,4,4,5,2,6,6
CAN,3,6,5,5,5,6,6,4,6,5,5,6
CAN,2,6,6,4,4,4,5,4,5,5,5,5
CAN,4,5,5,5,5,5,5,5,6,6,7,4
CAN,7,6,5,4,3,2,1,2,3,4,5,6
CAN,2,5,3,7,3,5,3,5,3,6,3,6
CAN,5,5,4,4,4,4,4,4,5,3,3,4
CAN,4,4,3,4,4,5,4,4,4,3,4,4
CAN,5,7,5,6,6,6,4,6,6,6,4,7
CAN,6,6,5,6,5,5,5,6,6,6,5,6
CAN,4,4,3,4,3,3,4,3,3,4,3,3
CAN,7,7,7,7,7,7,6,6,6,7,6,6
CAN,6,7,6,6,6,7,6,4,4,2,3,4
CAN,7,6,5,6,6,6,7,7,7,7,6,7
CAN,3,5,2,5,5,5,5,4,4,4,4,5
CAN,6,6,3,6,6,7,5,7,6,7,6,7
CAN,6,6,6,5,6,6,6,6,5,6,6,6
CAN,6,7,6,7,7,7,7,6,5,6,5,5
CAN,7,7,7,7,7,7,7,7,7,5,6,7
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,4,7,5,6,6,4,4,6,6,5,6,4
CAN,4,4,4,4,4,4,4,4,4,6,6,6
CAN,6,5,6,6,6,6,5,4,4,4,5,4
CAN,6,6,6,7,6,7,6,7,7,7,7,7
CAN,5,4,6,6,5,6,6,6,5,5,6,4
CAN,7,7,7,7,7,7,7,7,7,7,6,7
CAN,4,5,5,5,6,7,6,6,6,3,6,3
CAN,6,7,7,7,7,7,7,7,7,7,6,7
CAN,7,5,7,7,7,7,7,7,7,7,7,7
CAN,1,2,5,7,3,4,6,1,2,7,3,5
CAN,6,5,7,6,6,7,6,7,7,7,5,7
CAN,6,7,6,6,6,7,6,7,7,6,6,7
CAN,7,7,7,7,6,7,6,5,5,7,5,6
CAN,7,5,6,7,5,6,7,4,4,6,4,6
CAN,6,6,6,5,6,6,5,4,4,4,4,5
CAN,6,5,5,6,6,6,5,6,6,6,6,6
CAN,5,4,6,7,6,5,6,6,6,5,5,5
CAN,7,1,4,6,6,4,7,5,4,5,6,5
CAN,6,6,6,6,6,6,6,5,5,5,5,5
CAN,5,7,7,7,7,7,6,6,6,6,6,6
CAN,7,7,7,7,6,7,6,6,7,7,6,7
CAN,6,4,5,6,6,6,6,5,6,6,6,6
CAN,4,3,6,6,6,6,6,4,4,3,5,5
CAN,5,6,6,7,7,7,7,7,7,5,6,6
CAN,7,7,6,7,6,6,7,4,6,7,7,6
CAN,6,6,6,6,6,6,6,6,6,6,5,6
CAN,6,6,4,6,5,6,6,3,3,4,4,3
CAN,4,7,4,6,6,7,7,7,6,6,6,6
CAN,6,6,5,6,6,6,5,6,6,6,5,6
CAN,7,7,7,7,7,7,7,6,6,6,7,6
CAN,6,7,7,7,7,7,7,7,7,7,7,7
CAN,6,6,6,6,6,6,6,6,5,5,5,6
CAN,3,7,1,4,2,3,5,1,6,7,6,7
CAN,7,7,1,1,1,7,7,1,1,7,7,7
CAN,7,6,7,7,7,7,6,6,7,6,6,6
CAN,6,5,4,6,6,6,5,6,6,6,6,6
CAN,6,6,7,7,7,7,4,6,6,7,5,5
CAN,7,7,4,6,6,7,7,7,7,7,7,7
CAN,6,6,6,6,6,6,6,6,6,6,5,6
CAN,7,6,6,6,6,5,6,6,6,5,6,6
CAN,7,6,7,7,7,6,5,6,6,5,5,6
CAN,6,5,5,5,5,4,4,6,4,5,5,5
CAN,5,6,5,7,6,7,7,2,6,6,6,6
CAN,6,7,6,7,7,7,7,6,5,5,6,6
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,5,5,5,6,6,6,6,5,6,5,6,6
CAN,7,7,7,7,7,7,7,6,5,4,6,6
CAN,4,5,4,5,5,5,4,6,6,6,6,5
CAN,6,5,5,5,6,5,5,4,5,4,5,5
CAN,4,5,5,6,5,6,6,4,5,4,4,4
CAN,7,7,7,7,7,7,7,7,7,7,7,7
CAN,3,4,3,4,4,4,4,4,4,4,4,4
CAN,5,7,6,6,6,5,5,5,4,5,5,5
CAN,4,5,4,5,5,5,3,3,6,6,4,6
CAN,6,3,6,6,6,3,6,3,5,5,3,6
CAN,6,7,7,7,7,7,7,7,5,5,5,6
CAN,4,5,5,3,5,5,5,4,4,5,3,3
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,5,5,5,5,5,5,5,4,4,5,4,4
CAN,4,3,4,5,4,5,4,3,4,5,4,3
CAN,4,4,3,3,4,4,5,5,3,3,4,4
CAN,5,4,4,6,6,6,4,4,4,3,4,3
CAN,4,5,5,5,5,5,5,5,5,5,5,5
CAN,4,1,4,5,6,4,4,6,1,6,6,4
CAN,4,4,5,5,5,3,6,3,5,4,4,4
CAN,1,1,1,1,1,1,1,1,1,1,1,1
CAN,3,6,1,2,1,6,4,1,1,6,4,1
CAN,4,4,2,2,6,6,5,4,5,2,7,4
CAN,5,5,5,4,4,3,3,3,3,3,4,4
CAN,5,7,7,7,6,6,7,7,7,6,7,7
CAN,3,1,2,2,1,5,5,6,3,7,7,7
CAN,6,7,7,6,6,6,6,6,6,6,6,6
CAN,4,1,3,4,2,5,4,1,1,6,1,2
CAN,7,6,7,7,7,7,7,7,5,6,6,6
CAN,4,7,6,7,7,7,7,7,6,6,6,6
CAN,6,5,6,6,6,5,1,1,1,1,1,1
CAN,6,7,6,6,6,6,7,5,5,6,5,6
CAN,6,5,3,4,3,4,5,5,5,6,5,6
CAN,5,5,2,6,6,6,6,5,3,3,2,3
CAN,6,6,4,7,7,7,7,5,7,7,7,7
CAN,7,7,7,5,6,7,7,7,4,7,7,7
CAN,5,4,4,6,4,5,4,4,4,6,5,5
CAN,4,7,4,4,5,7,5,3,4,7,5,3
CAN,4,2,5,3,5,5,5,6,5,6,5,6
CAN,4,5,4,5,5,5,5,5,5,6,6,6
CAN,7,7,7,7,7,7,7,7,7,7,7,5
CAN,1,2,1,6,2,4,5,3,2,7,6,5
CAN,5,5,2,5,5,6,6,2,4,4,4,5
CAN,4,2,2,3,2,3,4,2,3,3,3,3
CAN,1,1,1,1,1,1,4,5,3,4,4,5
CAN,7,7,7,7,7,7,7,7,7,7,7,7
CAN,4,5,5,6,5,3,4,6,6,6,6,5
CAN,6,6,4,5,5,6,6,3,4,4,5,5
CAN,1,7,4,4,4,4,4,4,6,6,6,2
CAN,4,5,4,5,4,4,3,5,4,6,5,4
CAN,5,5,5,5,5,6,6,4,6,4,4,4
CAN,6,7,5,6,6,7,6,5,6,6,6,6
CAN,6,7,6,6,6,6,6,6,6,6,6,6
CAN,4,6,4,6,6,6,6,4,5,6,5,5
CAN,1,5,4,5,4,5,5,5,5,5,5,5
CAN,7,7,7,7,7,7,7,6,5,6,6,5
CAN,5,2,7,6,6,5,5,3,4,5,4,5
CAN,6,7,4,7,7,7,6,5,3,7,4,5
CAN,1,6,6,5,2,6,6,6,4,5,5,5
CAN,6,7,7,6,6,6,7,6,7,7,6,6
CAN,2,2,2,1,2,1,2,1,2,2,2,2
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,6,5,6,5,5,6,6,6,6,6,6,6
CAN,5,5,5,5,5,5,5,5,5,5,5,5
CAN,7,7,7,7,7,7,7,7,7,7,7,7
CAN,5,5,5,5,5,5,5,6,5,6,6,6
CAN,4,6,4,6,4,5,5,4,7,7,5,5
CAN,6,4,5,7,6,4,7,5,5,6,6,6
CAN,7,4,7,6,6,6,6,6,6,6,6,6
CAN,7,4,7,7,6,6,7,6,4,4,5,5
CAN,6,4,7,7,7,4,7,5,4,4,5,5
CAN,6,5,6,6,6,6,6,6,5,5,6,6
CAN,7,7,7,7,6,6,7,7,7,7,7,7
CAN,7,6,5,6,6,6,6,5,5,5,6,6
CAN,6,6,6,6,6,6,5,6,6,5,6,6
CAN,6,7,6,7,6,7,6,6,6,7,7,6
CAN,5,4,4,5,5,4,4,2,4,4,4,4
CAN,5,7,6,4,4,5,5,5,4,6,6,3
CAN,4,6,5,5,4,5,5,2,2,4,3,2
CAN,7,6,7,7,7,6,7,7,7,7,7,7
CAN,6,7,6,7,6,7,7,5,6,4,6,6
CAN,6,5,7,6,7,5,6,6,7,7,6,7
CAN,7,6,4,6,5,6,6,6,6,6,6,6
CAN,5,7,6,7,6,6,6,6,6,6,6,6
CAN,6,6,6,7,7,6,5,5,7,7,7,7
CAN,6,6,6,7,6,7,7,6,4,5,5,6
CAN,7,7,7,7,7,7,7,6,7,7,6,7
CAN,7,7,7,7,7,7,7,7,7,7,7,7
CAN,6,7,6,7,6,6,7,5,5,3,3,5
CAN,5,4,6,6,5,5,5,6,6,6,5,6
CAN,5,4,6,6,5,5,5,6,5,6,6,5
CAN,5,6,6,6,7,7,7,7,7,7,7,7
CAN,6,6,6,6,6,6,5,6,6,6,6,6
CAN,6,5,6,6,6,6,6,6,6,6,5,6
CAN,7,7,7,7,7,7,7,7,5,6,6,7
CAN,7,7,7,7,7,7,7,7,7,7,7,7
CAN,6,4,4,5,5,5,5,4,4,5,5,6
CAN,6,5,7,7,7,7,6,7,7,7,6,7
CAN,5,6,6,6,6,6,6,6,6,6,6,6
CAN,7,7,7,7,7,7,7,7,7,7,7,7
CAN,7,6,7,7,7,7,7,7,7,6,6,7
CAN,7,7,7,6,7,6,7,6,6,7,7,7
CAN,7,7,5,7,7,7,6,7,7,6,6,7
CAN,6,5,6,6,5,6,6,6,5,7,5,6
CAN,5,3,3,4,4,3,3,3,3,3,3,3
CAN,5,5,5,6,6,6,5,6,5,5,7,7
CAN,6,6,7,7,6,7,6,7,6,6,6,6
CAN,4,4,5,5,5,5,5,6,4,4,4,5
CAN,7,7,7,7,7,7,7,6,6,6,6,6
CAN,6,6,6,6,6,6,5,7,7,7,7,7
CAN,7,7,7,7,7,7,7,7,7,7,7,7
CAN,6,5,6,4,4,6,5,3,3,5,6,7
CAN,5,2,5,4,3,5,5,5,5,6,5,5
CAN,5,4,4,6,5,4,5,5,5,5,5,5
CAN,3,1,6,6,5,5,6,4,4,6,3,5
CAN,7,7,7,7,7,7,7,7,7,7,7,7
CAN,7,5,6,6,6,6,6,6,6,7,6,6
CAN,6,6,5,6,6,6,6,6,5,6,6,6
CAN,6,6,6,6,6,6,6,6,5,4,4,4
CAN,6,4,6,6,7,6,6,7,6,6,5,7
CAN,6,6,6,6,6,6,6,6,7,7,6,6
CAN,6,5,6,6,7,6,5,6,6,7,7,7
CAN,6,6,6,7,7,7,7,6,5,5,5,4
CAN,6,6,6,6,6,6,6,6,5,6,5,6
CAN,4,7,5,7,7,7,7,7,6,7,7,7
CAN,6,5,7,7,6,5,5,7,4,5,6,6
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,2,1,5,6,5,3,5,1,3,2,3,3
CAN,5,4,6,6,6,5,5,6,5,6,6,6
CAN,5,5,4,4,4,4,4,4,2,5,4,4
CAN,6,5,5,5,6,5,5,6,6,7,6,6
CAN,5,6,6,6,5,6,5,4,6,6,6,6
CAN,6,6,5,6,6,7,7,5,4,4,5,5
CAN,6,4,7,7,6,6,5,6,6,5,7,7
CAN,6,6,5,6,6,7,6,6,5,5,4,4
CAN,7,7,7,7,7,7,7,7,7,7,7,7
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,7,7,7,7,6,7,7,7,6,6,3,3
CAN,7,7,7,7,6,6,7,3,1,2,1,1
CAN,6,6,6,7,7,6,4,6,5,6,5,5
CAN,7,7,7,7,7,7,7,7,7,7,7,7
CAN,6,6,7,6,6,6,6,4,2,4,4,2
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,5,5,5,5,5,5,5,4,4,5,5,4
CAN,7,7,5,6,6,7,6,7,5,6,6,6
CAN,5,6,4,6,6,6,6,6,6,5,6,6
CAN,7,4,4,6,4,1,6,6,6,6,7,7
CAN,5,6,6,5,5,7,7,4,3,4,4,4
CAN,6,6,5,6,6,6,6,6,7,7,7,7
CAN,3,5,3,3,3,5,5,4,4,5,6,6
CAN,5,5,6,6,7,6,6,5,5,6,6,6
CAN,7,7,7,7,7,7,7,7,7,7,7,7
CAN,3,3,3,6,6,6,6,4,4,4,6,6
CAN,5,4,4,5,5,5,5,5,4,6,5,4
CAN,5,6,6,6,6,6,6,7,6,6,6,6
CAN,5,6,6,6,5,6,6,6,5,5,6,6
CAN,3,1,5,2,3,2,2,2,1,3,1,2
CAN,5,5,5,7,7,7,7,7,7,7,7,7
CAN,7,7,6,7,7,7,7,6,7,7,7,7
CAN,7,7,7,7,7,7,6,6,7,7,7,7
CAN,7,7,6,7,6,6,5,5,7,7,7,6
CAN,6,5,6,6,6,6,6,6,5,4,6,6
CAN,7,6,7,7,7,7,7,7,7,7,7,7
CAN,7,4,6,7,6,5,3,6,4,4,6,6
CAN,7,7,7,7,7,7,7,6,6,6,5,6
CAN,5,3,5,6,6,6,4,6,6,7,6,7
CAN,6,6,6,6,4,6,3,3,6,6,4,3
CAN,7,2,5,6,6,6,6,3,4,6,5,5
CAN,6,6,6,6,6,6,6,5,6,6,6,6
CAN,7,7,7,7,7,7,7,7,6,5,6,7
CAN,6,6,6,6,6,6,6,5,5,5,5,6
CAN,7,7,7,7,7,7,7,6,6,6,6,7
CAN,3,6,6,6,6,6,6,6,3,6,5,6
CAN,7,6,7,6,6,6,6,6,6,6,5,5
CAN,4,5,5,5,5,5,5,5,6,6,5,6
CAN,5,3,5,6,6,6,6,6,6,6,6,6
CAN,6,7,7,7,7,7,7,7,7,7,7,7
CAN,3,6,6,6,6,6,6,6,3,6,5,6
CAN,6,6,5,6,6,6,6,6,6,6,5,6
CAN,6,6,5,7,6,6,6,6,6,6,5,6
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,7,7,7,7,7,7,7,7,7,7,7,7
CAN,6,3,5,5,5,5,5,3,3,6,5,4
CAN,2,6,5,5,5,5,5,3,3,3,5,5
CAN,5,6,6,6,7,7,7,5,5,4,6,5
CAN,6,2,5,7,6,6,6,5,3,4,4,3
CAN,2,2,2,2,2,2,2,2,2,2,2,2
CAN,4,5,5,5,5,6,6,5,5,6,5,6
CAN,5,5,5,6,6,6,5,5,5,6,5,5
CAN,7,2,6,7,1,5,5,7,5,5,4,6
CAN,4,6,5,6,6,6,5,5,5,5,5,5
CAN,4,6,6,6,6,5,6,5,5,5,5,5
CAN,7,4,7,7,4,7,7,4,4,6,5,6
CAN,7,7,7,7,7,7,7,7,7,7,7,5
CAN,6,7,6,6,6,6,5,4,4,5,6,6
CAN,4,5,6,6,4,5,5,5,5,5,5,6
CAN,3,2,6,6,6,6,6,6,6,6,6,6
CAN,6,4,4,6,5,4,5,7,7,7,7,7
CAN,4,6,5,5,4,5,5,5,5,6,6,5
CAN,6,4,6,5,6,5,5,3,5,5,5,6
CAN,4,6,4,6,5,3,5,4,2,4,4,3
CAN,4,3,3,4,3,3,4,2,2,3,4,2
CAN,6,4,7,5,6,6,7,6,7,7,6,5
CAN,6,4,5,4,4,5,6,5,4,6,5,6
CAN,7,6,7,7,7,7,7,6,7,7,7,7
CAN,2,6,6,6,6,7,7,6,7,7,7,7
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,6,6,5,6,5,5,6,4,5,4,5,4
CAN,5,4,3,4,3,4,4,3,4,3,4,4
CAN,3,1,2,7,4,4,6,7,4,4,4,4
CAN,6,6,6,6,6,6,5,5,5,4,6,5
CAN,5,6,6,5,5,5,5,6,5,5,5,5
CAN,5,5,5,5,5,5,5,4,4,6,5,5
CAN,5,5,5,5,5,5,5,5,4,3,5,5
CAN,6,6,6,7,6,7,7,7,7,7,7,7
CAN,2,2,1,6,7,6,6,2,2,6,4,3
CAN,4,5,5,5,5,5,5,5,5,5,5,5
CAN,6,5,5,6,6,6,6,6,4,6,5,6
CAN,4,6,6,7,6,5,5,5,4,4,4,2
CAN,5,7,6,5,6,6,5,6,6,6,6,6
CAN,6,6,6,6,6,6,6,5,6,5,6,6
CAN,5,4,5,5,5,4,5,4,5,4,5,5
CAN,7,7,7,7,7,7,7,7,4,7,5,7
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,6,7,7,7,7,7,5,7,7,7,6,6
CAN,6,5,6,6,6,5,5,5,4,4,3,3
CAN,6,2,7,7,6,6,6,3,2,5,5,6
CAN,5,5,6,6,6,6,6,5,5,4,6,6
CAN,7,7,5,7,7,7,7,6,6,7,6,6
CAN,6,6,6,6,6,6,6,6,6,6,6,6
CAN,4,7,7,7,7,7,6,6,6,6,4,5
CAN,7,7,7,7,7,7,7,6,6,7,7,7
CAN,5,6,7,7,6,6,6,6,7,7,6,5
CAN,7,7,7,7,7,7,7,7,7,7,7,7
CAN,7,6,7,6,6,6,6,7,7,6,6,7
CAN,4,5,1,5,4,4,5,4,3,4,6,5
CAN,5,3,4,4,5,4,6,7,7,7,6,5
CAN,7,7,7,7,7,7,7,7,7,7,7,7
CAN,5,2,1,6,7,2,5,2,2,5,2,2
